time,not_read,not_write,address,data,clk
70084776,1,1,0,35,1
70086552,1,1,0,35,1
70088340,1,1,0,35,1
70090124,1,1,0,35,1
70091916,1,1,0,32,1
70093692,1,1,0,0,1
70095392,1,1,0,0,1
70097100,1,1,0,0,1
70098792,1,1,0,0,1
70100492,1,1,0,0,1
70102200,1,1,0,33,1
70103980,1,1,0,35,1
70105764,1,1,0,35,1
70107548,1,1,0,35,1
70109340,1,1,0,35,1
70111120,1,1,0,33,1
70112904,1,1,0,0,1
70114604,1,1,0,0,1
70116304,1,1,0,0,1
70118004,1,1,0,0,1
70119704,1,1,0,0,1
70121404,1,1,0,32,1
70123188,1,1,0,33,1
70124972,1,1,0,35,1
70126764,1,1,0,35,1
70128544,1,1,0,35,1
70130328,1,1,0,35,1
70132112,1,1,0,0,1
70133820,1,1,0,0,1
70135512,1,1,0,0,1
70137212,1,1,0,0,1
70138920,1,1,0,0,1
70140612,1,1,0,0,1
70142312,1,1,0,33,1
70144104,1,1,0,35,1
70145884,1,1,0,35,1
70147668,1,1,0,35,1
70149452,1,1,0,35,1
70151244,1,1,0,32,1
70153024,1,1,0,0,1
70154724,1,1,0,0,1
70156428,1,1,0,0,1
70158124,1,1,0,0,1
70159824,1,1,0,0,1
70161528,1,1,0,33,1
70163308,1,1,0,35,1
70165092,1,1,0,35,1
70166880,1,1,0,35,1
70168668,1,1,0,35,1
70170448,1,1,0,33,1
70172232,1,1,0,0,1
70173932,1,1,0,0,1
70175632,1,1,0,0,1
70177332,1,1,0,0,1
70179040,1,1,0,0,1
70180732,1,1,0,0,1
70182432,1,1,0,33,1
70184216,1,1,0,35,1
70186008,1,1,0,35,1
70187788,1,1,0,35,1
70189572,1,1,0,35,1
70191360,1,1,0,32,1
70193144,1,1,0,0,1
70194844,1,1,0,0,1
70196544,1,1,0,0,1
70198244,1,1,0,0,1
70199944,1,1,0,0,1
70201644,1,1,0,33,1
70203436,1,1,0,35,1
70205212,1,1,0,35,1
70207000,1,1,0,35,1
70208784,1,1,0,35,1
70210576,1,1,0,33,1
70212352,1,1,0,0,1
70214052,1,1,0,0,1
70215760,1,1,0,0,1
70217452,1,1,0,0,1
70219152,1,1,0,0,1
70220860,1,1,0,32,1
70222640,1,1,0,33,1
70224424,1,1,0,35,1
70226208,1,1,0,35,1
70228000,1,1,0,35,1
70229780,1,1,0,35,1
70231564,1,1,0,0,1
70233268,1,1,0,0,1
70234964,1,1,0,0,1
70236664,1,1,0,0,1
70238368,1,1,0,0,1
70240064,1,1,0,0,1
70241764,1,1,0,33,1
70243556,1,1,0,35,1
70245332,1,1,0,35,1
70247120,1,1,0,35,1
70248904,1,1,0,35,1
70250696,1,1,0,32,1
70252472,1,1,0,0,1
70254172,1,1,0,0,1
70255872,1,1,0,0,1
70257572,1,1,0,0,1
70259272,1,1,0,0,1
70260972,1,1,0,33,1
70262760,1,1,0,35,1
70264544,1,1,0,35,1
70266328,1,1,0,35,1
70268120,1,1,0,35,1
70269900,1,1,0,33,1
70271684,1,1,0,0,1
70273384,1,1,0,0,1
70275088,1,1,0,0,1
70276784,1,1,0,0,1
70278484,1,1,0,0,1
70280184,1,1,0,0,1
70281884,1,1,0,33,0
70283668,1,1,0,33,0
70285460,1,1,0,33,0
70287240,1,1,0,33,0
70289024,1,1,0,33,0
70290808,1,1,0,0,0
70292516,1,1,0,0,0
70294208,1,1,0,0,0
70295908,1,1,0,0,0
70297616,1,1,0,0,0
70299308,1,1,0,0,0
70301008,1,1,0,32,0
70302800,1,1,0,33,0
70304580,1,1,0,33,0
70306364,1,1,0,33,0
70308148,1,1,0,33,0
70309940,1,1,0,32,0
70311716,1,1,0,0,0
70313416,1,1,0,0,0
70315124,1,1,0,0,0
70316816,1,1,0,0,0
70318516,1,1,0,0,0
70320224,1,1,0,0,0
70321920,1,1,0,32,0
70323704,1,1,0,33,0
70325488,1,1,0,33,0
70327272,1,1,0,33,0
70329060,1,1,0,32,0
70330844,1,1,0,0,0
70332548,1,1,0,0,0
70334244,1,1,0,0,0
70335944,1,1,0,0,0
70337648,1,1,0,0,0
70339344,1,1,0,0,0
70341044,1,1,0,32,0
70342836,1,1,0,33,0
70344612,1,1,0,33,0
70346396,1,1,0,33,0
70348184,1,1,0,33,0
70349976,1,1,0,0,0
70351668,1,1,0,0,0
70353368,1,1,0,0,0
70355076,1,1,0,0,0
70356768,1,1,0,0,0
70358468,1,1,0,0,0
70360176,1,1,0,32,0
70361952,1,1,0,33,0
70363736,1,1,0,33,0
70365524,1,1,0,33,0
70367316,1,1,0,33,0
70369092,1,1,0,32,0
70370876,1,1,0,0,0
70372584,1,1,0,0,0
70374276,1,1,0,0,0
70375980,1,1,0,0,0
70377684,1,1,0,0,0
70379376,1,1,0,0,0
70381080,1,1,0,32,0
70382864,1,1,0,33,0
70384656,1,1,0,33,0
70386432,1,1,0,33,0
70388216,1,1,0,33,0
70390004,1,1,0,0,0
70391704,1,1,0,0,0
70393404,1,1,0,0,0
70395108,1,1,0,0,0
70396804,1,1,0,0,0
70398504,1,1,0,0,0
70400208,1,1,0,32,0
70401988,1,1,0,33,0
70403772,1,1,0,33,0
70405556,1,1,0,33,0
70407348,1,1,0,33,0
70409128,1,1,0,32,0
70410912,1,1,0,0,0
70412612,1,1,0,0,0
70414312,1,1,0,0,0
70416012,1,1,0,0,0
70417712,1,1,0,0,0
70419412,1,1,0,0,0
70421112,1,1,0,32,0
70422896,1,1,0,33,0
70424688,1,1,0,33,0
70426468,1,1,0,33,0
70428252,1,1,0,32,0
70430040,1,1,0,0,0
70431740,1,1,0,0,0
70433436,1,1,0,0,0
70435140,1,1,0,0,0
70436840,1,1,0,0,0
70438536,1,1,0,0,0
70440236,1,1,0,32,0
70442028,1,1,0,33,0
70443808,1,1,0,33,0
70445592,1,1,0,33,0
70447380,1,1,0,33,0
70449168,1,1,0,32,0
70450948,1,1,0,0,0
70452648,1,1,0,0,0
70454356,1,1,0,0,0
70456048,1,1,0,0,0
70457748,1,1,0,0,0
70459452,1,1,0,32,0
70461232,1,1,0,33,0
70463020,1,1,0,33,0
70464804,1,1,0,33,0
70466596,1,1,0,33,0
70468372,1,1,0,32,0
70470156,1,1,0,0,0
70471864,1,1,0,0,0
70473560,1,1,0,0,0
70475256,1,1,0,0,0
70476964,1,1,0,0,0
70478656,1,1,0,0,0
70480356,1,1,0,32,0
70482148,1,1,0,33,0
70483928,1,1,0,33,0
70485712,1,1,0,33,0
70487500,1,1,0,33,0
70489288,1,1,0,0,0
70490984,1,1,0,0,0
70492684,1,1,0,0,0
70494388,1,1,0,0,0
70496084,1,1,0,0,0
70497784,1,1,0,0,0
70499488,1,1,0,32,0
70501268,1,1,0,33,0
70503052,1,1,0,33,0
70504836,1,1,0,33,0
70506628,1,1,0,33,0
70508408,1,1,0,32,0
70510192,1,1,0,0,0
70511892,1,1,0,0,0
70513592,1,1,0,0,0
70515292,1,1,0,0,0
70516992,1,1,0,0,0
70518692,1,1,0,0,0
70520392,1,1,0,32,0
70522176,1,1,0,33,0
70523968,1,1,0,33,0
70525748,1,1,0,33,0
70527532,1,1,0,33,0
70529320,1,1,0,0,0
70531020,1,1,0,0,0
70532716,1,1,0,0,0
70534420,1,1,0,0,0
70536120,1,1,0,0,0
70537820,1,1,0,0,0
70539516,1,1,0,32,0
70541304,1,1,0,33,0
70543088,1,1,0,33,0
70544872,1,1,0,33,0
70546664,1,1,0,33,0
70548444,1,1,0,32,0
70550228,1,1,0,0,0
70551928,1,1,0,0,0
70553632,1,1,0,0,0
70555328,1,1,0,0,0
70557028,1,1,0,0,0
70558736,1,1,0,0,0
70560428,1,1,0,32,0
70562212,1,1,0,33,0
70564004,1,1,0,33,0
70565784,1,1,0,33,0
70567568,1,1,0,32,0
70569352,1,1,0,0,0
70571060,1,1,0,0,0
70572752,1,1,0,0,0
70574452,1,1,0,0,0
70576160,1,1,0,0,0
70577852,1,1,0,0,0
70579552,1,1,0,32,0
70581344,1,1,0,33,0
70583124,1,1,0,33,0
70584908,1,1,0,33,0
70586692,1,1,0,33,0
70588484,1,1,0,0,0
70590180,1,1,0,0,0
70591880,1,1,0,0,0
70593584,1,1,0,0,0
70595280,1,1,0,0,0
70596980,1,1,0,0,0
70598684,1,1,0,32,0
70600464,1,1,0,33,0
70602248,1,1,0,33,0
70604032,1,1,0,33,0
70605820,1,1,0,33,0
70607604,1,1,0,32,0
70609388,1,1,0,0,0
70611096,1,1,0,0,0
70612788,1,1,0,0,0
70614488,1,1,0,0,0
70616196,1,1,0,0,0
70617888,1,1,0,0,0
70619588,1,1,0,32,0
70621380,1,1,0,33,0
70623156,1,1,0,33,0
70624944,1,1,0,33,0
70626728,1,1,0,33,0
70628520,1,1,0,0,0
70630212,1,1,0,0,0
70631912,1,1,0,0,0
70633620,1,1,0,0,0
70635312,1,1,0,0,0
70637012,1,1,0,0,0
70638720,1,1,0,32,0
70640496,1,1,0,33,0
70642284,1,1,0,33,0
70644068,1,1,0,33,0
70645860,1,1,0,33,0
70647640,1,1,0,32,0
70649424,1,1,0,0,0
70651124,1,1,0,0,0
70652824,1,1,0,0,0
70654524,1,1,0,0,0
70656228,1,1,0,0,0
70657924,1,1,0,0,0
70659624,1,1,0,32,0
70661408,1,1,0,33,0
70663200,1,1,0,33,0
70664976,1,1,0,33,0
70666764,1,1,0,32,0
70668548,1,1,0,0,0
70670248,1,1,0,0,0
70671948,1,1,0,0,0
70673648,1,1,0,0,0
70675348,1,1,0,0,0
70677048,1,1,0,0,0
70678756,1,1,0,32,0
70680532,1,1,0,33,0
70682320,1,1,0,33,0
70684104,1,1,0,33,0
70685896,1,1,0,33,0
70687672,1,1,0,0,0
70689372,1,1,0,0,0
70691072,1,1,0,0,0
70692772,1,1,0,0,0
70694472,1,1,0,0,0
70696172,1,1,0,0,0
70697872,1,1,0,0,0
70699572,1,1,0,32,0
70701360,1,1,0,33,0
70703148,1,1,0,33,0
70704928,1,1,0,33,0
70706712,1,1,0,32,0
70708496,1,1,0,0,0
70710196,1,1,0,0,0
70711900,1,1,0,0,0
70713596,1,1,0,0,0
70715296,1,1,0,0,0
70716996,1,1,0,0,0
70718700,1,1,0,32,0
70720484,1,1,0,33,0
70722268,1,1,0,33,0
70724052,1,1,0,33,0
70725844,1,1,0,33,0
70727624,1,1,0,0,0
70729324,1,1,0,0,0
70731024,1,1,0,0,0
70732724,1,1,0,0,0
70734424,1,1,0,0,0
70736124,1,1,0,0,0
70737824,1,1,0,32,0
70739608,1,1,0,33,0
70741392,1,1,0,33,0
70743184,1,1,0,33,0
70744964,1,1,0,33,0
70746748,1,1,0,32,0
70748532,1,1,0,0,0
70750240,1,1,0,0,0
70751932,1,1,0,0,0
70753632,1,1,0,0,0
70755340,1,1,0,0,0
70757032,1,1,0,0,0
70758732,1,1,0,32,0
70760524,1,1,0,33,0
70762304,1,1,0,33,0
70764088,1,1,0,33,0
70765872,1,1,0,33,0
70767664,1,1,0,0,0
70769360,1,1,0,0,0
70771056,1,1,0,0,0
70772764,1,1,0,0,0
70774460,1,1,0,0,0
70776160,1,1,0,0,0
70777864,1,1,0,32,0
70779644,1,1,0,33,0
70781428,1,1,0,33,0
70783212,1,1,0,33,0
70785000,1,1,0,33,1
70786784,1,1,0,33,1
70788568,1,1,0,0,1
70790276,1,1,0,0,1
70791968,1,1,0,0,1
70793668,1,1,0,0,1
70795376,1,1,0,0,1
70797068,1,1,0,32,1
70798852,1,1,0,33,1
70800640,1,1,0,35,1
70802424,1,1,0,35,1
70804208,1,1,0,35,1
70805992,1,1,0,33,1
70807784,1,1,0,0,1
70809480,1,1,0,0,1
70811180,1,1,0,0,1
70812884,1,1,0,0,1
70814576,1,1,0,0,1
70816276,1,1,0,0,1
70817984,1,1,0,33,1
70819764,1,1,0,33,1
70821548,1,1,0,35,1
70823332,1,1,0,35,1
70825124,1,1,0,35,1
70826904,1,1,0,32,1
70828688,1,1,0,0,1
70830388,1,1,0,0,1
70832088,1,1,0,0,1
70833788,1,1,0,0,1
70835488,1,1,0,0,1
70837188,1,1,0,33,1
70838972,1,1,0,33,1
70840760,1,1,0,35,1
70842548,1,1,0,35,1
70844328,1,1,0,35,1
70846112,1,1,0,33,1
70847900,1,1,0,0,1
70849604,1,1,0,0,1
70851300,1,1,0,0,1
70853000,1,1,0,0,1
70854704,1,1,0,0,1
70856396,1,1,0,0,1
70858096,1,1,0,33,1
70859888,1,1,0,33,1
70861668,1,1,0,35,1
70863452,1,1,0,35,1
70865240,1,1,0,35,1
70867028,1,1,0,0,1
70868724,1,1,0,0,1
70870424,1,1,0,0,1
70872128,1,1,0,0,1
70873824,1,1,0,0,1
70875524,1,1,0,0,1
70877228,1,1,0,33,1
70879008,1,1,0,33,1
70880792,1,1,0,35,1
70882580,1,1,0,35,1
70884368,1,1,0,35,1
70886148,1,1,0,32,1
70887932,1,1,0,0,1
70889640,1,1,0,0,1
70891332,1,1,0,0,1
70893032,1,1,0,0,1
70894740,1,1,0,0,1
70896432,1,1,0,32,1
70898216,1,1,0,33,1
70900004,1,1,0,35,1
70901796,1,1,0,35,1
70903572,1,1,0,35,1
70905356,1,1,0,33,1
70907144,1,1,0,0,1
70908844,1,1,0,0,1
70910544,1,1,0,0,1
70912244,1,1,0,0,1
70913944,1,1,0,0,1
70915644,1,1,0,0,1
70917348,1,1,0,33,1
70919128,1,1,0,33,1
70920912,1,1,0,35,1
70922700,1,1,0,35,1
70924488,1,1,0,35,1
70926268,1,1,0,32,1
70928052,1,1,0,0,1
70929752,1,1,0,0,1
70931452,1,1,0,0,1
70933152,1,1,0,0,1
70934852,1,1,0,0,1
70936552,1,1,0,33,1
70938340,1,1,0,33,1
70940124,1,1,0,35,1
70941916,1,1,0,35,1
70943692,1,1,0,35,1
70945476,1,1,0,33,1
70947264,1,1,0,0,1
70948968,1,1,0,0,1
70950664,1,1,0,0,1
70952364,1,1,0,0,1
70954068,1,1,0,0,1
70955764,1,1,0,0,1
70957464,1,1,0,33,1
70959256,1,1,0,33,1
70961032,1,1,0,35,1
70962816,1,1,0,35,1
70964604,1,1,0,35,1
70966396,1,1,0,0,1
70968088,1,1,0,0,1
70969788,1,1,0,0,1
70971496,1,1,0,0,1
70973188,1,1,0,0,1
70974888,1,1,0,0,1
70976596,1,1,0,33,1
70978372,1,1,0,33,1
70980156,1,1,0,35,1
70981944,1,1,0,35,1
70983736,1,1,0,35,1
70985512,1,1,0,32,1
70987300,1,1,0,0,1
70989004,1,1,0,0,1
70990696,1,1,0,0,1
70992400,1,1,0,0,1
70994104,1,1,0,0,1
70995800,1,1,0,32,1
70997584,1,1,0,33,1
70999368,1,1,0,35,1
71001160,1,1,0,35,1
71002940,1,1,0,35,1
71004724,1,1,0,33,1
71006508,1,1,0,0,1
71008208,1,1,0,0,1
71009908,1,1,0,0,1
71011608,1,1,0,0,1
71013308,1,1,0,0,1
71015008,1,1,0,0,1
71016708,1,1,0,33,1
71018492,1,1,0,33,1
71020280,1,1,0,35,1
71022064,1,1,0,35,1
71023848,1,1,0,35,1
71025632,1,1,0,32,1
71027420,1,1,0,0,1
71029116,1,1,0,0,1
71030824,1,1,0,0,1
71032520,1,1,0,0,1
71034220,1,1,0,0,1
71035924,1,1,0,33,1
71037704,1,1,0,33,1
71039488,1,1,0,35,1
71041272,1,1,0,35,1
71043060,1,1,0,35,1
71044844,1,1,0,33,1
71046628,1,1,0,0,1
71048336,1,1,0,0,1
71050028,1,1,0,0,1
71051728,1,1,0,0,1
71053436,1,1,0,0,1
71055128,1,1,0,0,1
71056828,1,1,0,33,1
71058620,1,1,0,33,1
71060400,1,1,0,35,1
71062184,1,1,0,35,1
71063968,1,1,0,35,1
71065760,1,1,0,0,1
71067452,1,1,0,0,1
71069152,1,1,0,0,1
71070860,1,1,0,0,1
71072552,1,1,0,0,1
71074252,1,1,0,0,1
71075960,1,1,0,33,1
71077736,1,1,0,33,1
71079524,1,1,0,35,1
71081308,1,1,0,35,1
71083100,1,1,0,35,1
71084880,1,1,0,32,1
71086664,1,1,0,0,1
71088364,1,1,0,0,1
71090064,1,1,0,0,1
71091764,1,1,0,0,1
71093468,1,1,0,0,1
71095164,1,1,0,32,1
71096948,1,1,0,33,1
71098732,1,1,0,35,1
71100524,1,1,0,35,1
71102304,1,1,0,35,1
71104088,1,1,0,33,1
71105872,1,1,0,0,1
71107572,1,1,0,0,1
71109272,1,1,0,0,1
71110972,1,1,0,0,1
71112672,1,1,0,0,1
71114372,1,1,0,0,1
71116072,1,1,0,33,1
71117864,1,1,0,33,1
71119644,1,1,0,35,1
71121428,1,1,0,35,1
71123212,1,1,0,35,1
71125004,1,1,0,32,1
71126784,1,1,0,0,1
71128484,1,1,0,0,1
71130188,1,1,0,0,1
71131884,1,1,0,0,1
71133584,1,1,0,0,1
71135288,1,1,0,33,1
71137068,1,1,0,33,1
71138852,1,1,0,35,1
71140636,1,1,0,35,1
71142428,1,1,0,35,1
71144208,1,1,0,33,1
71145992,1,1,0,0,1
71147700,1,1,0,0,1
71149392,1,1,0,0,1
71151092,1,1,0,0,1
71152800,1,1,0,0,1
71154492,1,1,0,0,1
71156192,1,1,0,33,1
71157984,1,1,0,33,1
71159764,1,1,0,35,1
71161548,1,1,0,35,1
71163332,1,1,0,33,1
71165124,1,1,0,0,1
71166820,1,1,0,0,1
71168520,1,1,0,0,1
71170224,1,1,0,0,1
71171920,1,1,0,0,1
71173616,1,1,0,0,1
71175324,1,1,0,33,1
71177104,1,1,0,33,1
71178888,1,1,0,35,1
71180672,1,1,0,35,1
71182464,1,1,0,35,1
71184244,1,1,0,32,1
71186028,1,1,0,0,1
71187728,1,1,0,0,1
71189428,1,1,0,0,1
71191128,1,1,0,0,1
71192828,1,1,0,0,1
71194528,1,1,0,32,1
71196312,1,1,0,33,1
71198100,1,1,0,33,1
71199888,1,1,0,35,1
71201668,1,1,0,35,1
71203452,1,1,0,33,1
71205240,1,1,0,0,1
71206944,1,1,0,0,1
71208640,1,1,0,0,1
71210336,1,1,0,0,1
71212044,1,1,0,0,1
71213740,1,1,0,0,1
71215440,1,1,0,33,1
71217228,1,1,0,33,1
71219008,1,1,0,35,1
71220792,1,1,0,35,1
71222576,1,1,0,35,1
71224368,1,1,0,0,1
71226064,1,1,0,0,1
71227764,1,1,0,0,1
71229468,1,1,0,0,1
71231164,1,1,0,0,1
71232864,1,1,0,0,1
71234568,1,1,0,33,1
71236348,1,1,0,33,1
71238132,1,1,0,33,1
71239920,1,1,0,35,1
71241704,1,1,0,35,1
71243488,1,1,0,33,1
71245272,1,1,0,0,1
71246980,1,1,0,0,1
71248672,1,1,0,0,1
71250372,1,1,0,0,1
71252080,1,1,0,0,1
71253772,1,1,0,0,1
71255472,1,1,0,33,1
71257264,1,1,0,33,1
71259044,1,1,0,35,1
71260828,1,1,0,35,1
71262612,1,1,0,33,1
71264404,1,1,0,0,1
71266100,1,1,0,0,1
71267800,1,1,0,0,1
71269504,1,1,0,0,1
71271200,1,1,0,0,1
71272896,1,1,0,0,1
71274604,1,1,0,33,1
71276384,1,1,0,33,1
71278168,1,1,0,33,1
71279952,1,1,0,35,1
71281744,1,1,0,35,0
71283524,1,1,0,0,0
71285224,1,1,0,0,0
71286928,1,1,0,0,0
71288624,1,1,0,0,0
71290324,1,1,0,0,0
71292028,1,1,0,0,0
71293724,1,1,0,0,0
71295424,1,1,0,32,0
71297212,1,1,0,33,0
71298992,1,1,0,33,0
71300776,1,1,0,33,0
71302564,1,1,0,32,0
71304356,1,1,0,0,0
71306048,1,1,0,0,0
71307748,1,1,0,0,0
71309456,1,1,0,0,0
71311148,1,1,0,0,0
71312848,1,1,0,0,0
71314556,1,1,0,32,0
71316332,1,1,0,32,0
71318120,1,1,0,33,0
71319904,1,1,0,33,0
71321696,1,1,0,33,0
71323472,1,1,0,0,0
71325172,1,1,0,0,0
71326880,1,1,0,0,0
71328572,1,1,0,0,0
71330272,1,1,0,0,0
71331980,1,1,0,0,0
71333672,1,1,0,0,0
71335372,1,1,0,32,0
71337164,1,1,0,33,0
71338944,1,1,0,33,0
71340728,1,1,0,33,0
71342512,1,1,0,32,0
71344304,1,1,0,0,0
71346000,1,1,0,0,0
71347696,1,1,0,0,0
71349404,1,1,0,0,0
71351096,1,1,0,0,0
71352800,1,1,0,0,0
71354504,1,1,0,32,0
71356284,1,1,0,33,0
71358068,1,1,0,33,0
71359852,1,1,0,33,0
71361644,1,1,0,33,0
71363424,1,1,0,0,0
71365124,1,1,0,0,0
71366828,1,1,0,0,0
71368524,1,1,0,0,0
71370224,1,1,0,0,0
71371928,1,1,0,0,0
71373624,1,1,0,0,0
71375324,1,1,0,32,0
71377116,1,1,0,33,0
71378892,1,1,0,33,0
71380676,1,1,0,33,0
71382464,1,1,0,32,0
71384256,1,1,0,0,0
71385948,1,1,0,0,0
71387648,1,1,0,0,0
71389356,1,1,0,0,0
71391048,1,1,0,0,0
71392748,1,1,0,0,0
71394456,1,1,0,32,0
71396232,1,1,0,33,0
71398020,1,1,0,33,0
71399804,1,1,0,33,0
71401596,1,1,0,33,0
71403372,1,1,0,0,0
71405072,1,1,0,0,0
71406780,1,1,0,0,0
71408472,1,1,0,0,0
71410172,1,1,0,0,0
71411880,1,1,0,0,0
71413572,1,1,0,32,0
71415356,1,1,0,32,0
71417144,1,1,0,33,0
71418932,1,1,0,33,0
71420712,1,1,0,33,0
71422500,1,1,0,0,0
71424204,1,1,0,0,0
71425900,1,1,0,0,0
71427600,1,1,0,0,0
71429304,1,1,0,0,0
71431000,1,1,0,0,0
71432700,1,1,0,0,0
71434404,1,1,0,32,0
71436184,1,1,0,33,0
71437968,1,1,0,33,0
71439752,1,1,0,33,0
71441544,1,1,0,32,0
71443324,1,1,0,0,0
71445024,1,1,0,0,0
71446728,1,1,0,0,0
71448424,1,1,0,0,0
71450124,1,1,0,0,0
71451828,1,1,0,0,0
71453524,1,1,0,32,0
71455308,1,1,0,32,0
71457092,1,1,0,33,0
71458884,1,1,0,33,0
71460664,1,1,0,33,0
71462448,1,1,0,0,0
71464152,1,1,0,0,0
71465848,1,1,0,0,0
71467548,1,1,0,0,0
71469252,1,1,0,0,0
71470948,1,1,0,0,0
71472648,1,1,0,0,0
71474356,1,1,0,32,0
71476132,1,1,0,33,0
71477916,1,1,0,33,0
71479704,1,1,0,33,0
71481496,1,1,0,32,0
71483272,1,1,0,0,0
71484972,1,1,0,0,0
71486680,1,1,0,0,0
71488372,1,1,0,0,0
71490072,1,1,0,0,0
71491780,1,1,0,0,0
71493472,1,1,0,32,0
71495256,1,1,0,33,0
71497044,1,1,0,33,0
71498836,1,1,0,33,0
71500612,1,1,0,33,0
71502400,1,1,0,0,0
71504104,1,1,0,0,0
71505796,1,1,0,0,0
71507500,1,1,0,0,0
71509204,1,1,0,0,0
71510896,1,1,0,0,0
71512600,1,1,0,0,0
71514304,1,1,0,32,0
71516084,1,1,0,33,0
71517868,1,1,0,33,0
71519652,1,1,0,33,0
71521444,1,1,0,32,0
71523224,1,1,0,0,0
71524924,1,1,0,0,0
71526628,1,1,0,0,0
71528324,1,1,0,0,0
71530024,1,1,0,0,0
71531728,1,1,0,0,0
71533424,1,1,0,32,0
71535208,1,1,0,33,0
71536992,1,1,0,33,0
71538784,1,1,0,33,0
71540564,1,1,0,33,0
71542348,1,1,0,0,0
71544048,1,1,0,0,0
71545748,1,1,0,0,0
71547448,1,1,0,0,0
71549152,1,1,0,0,0
71550848,1,1,0,0,0
71552548,1,1,0,0,0
71554256,1,1,0,32,0
71556032,1,1,0,33,0
71557816,1,1,0,33,0
71559604,1,1,0,33,0
71561396,1,1,0,32,0
71563172,1,1,0,0,0
71564872,1,1,0,0,0
71566572,1,1,0,0,0
71568272,1,1,0,0,0
71569972,1,1,0,0,0
71571680,1,1,0,0,0
71573372,1,1,0,32,0
71575156,1,1,0,33,0
71576944,1,1,0,33,0
71578732,1,1,0,33,0
71580512,1,1,0,32,0
71582300,1,1,0,0,0
71584000,1,1,0,0,0
71585696,1,1,0,0,0
71587396,1,1,0,0,0
71589096,1,1,0,0,0
71590800,1,1,0,0,0
71592500,1,1,0,32,0
71594284,1,1,0,33,0
71596076,1,1,0,33,0
71597852,1,1,0,33,0
71599640,1,1,0,33,0
71601424,1,1,0,0,0
71603124,1,1,0,0,0
71604824,1,1,0,0,0
71606524,1,1,0,0,0
71608224,1,1,0,0,0
71609924,1,1,0,0,0
71611624,1,1,0,0,0
71613324,1,1,0,32,0
71615108,1,1,0,33,0
71616892,1,1,0,33,0
71618684,1,1,0,33,0
71620464,1,1,0,32,0
71622248,1,1,0,0,0
71623948,1,1,0,0,0
71625648,1,1,0,0,0
71627348,1,1,0,0,0
71629048,1,1,0,0,0
71630748,1,1,0,0,0
71632448,1,1,0,32,0
71634232,1,1,0,33,0
71636024,1,1,0,33,0
71637804,1,1,0,33,0
71639588,1,1,0,33,0
71641372,1,1,0,0,0
71643072,1,1,0,0,0
71644772,1,1,0,0,0
71646472,1,1,0,0,0
71648172,1,1,0,0,0
71649872,1,1,0,0,0
71651572,1,1,0,0,0
71653272,1,1,0,32,0
71655060,1,1,0,33,0
71656844,1,1,0,33,0
71658636,1,1,0,33,0
71660412,1,1,0,32,0
71662200,1,1,0,0,0
71663900,1,1,0,0,0
71665596,1,1,0,0,0
71667300,1,1,0,0,0
71669000,1,1,0,0,0
71670700,1,1,0,0,0
71672400,1,1,0,32,0
71674184,1,1,0,33,0
71675976,1,1,0,33,0
71677752,1,1,0,33,0
71679536,1,1,0,33,0
71681324,1,1,0,0,0
71683024,1,1,0,0,0
71684724,1,1,0,0,0
71686424,1,1,0,0,0
71688124,1,1,0,0,0
71689824,1,1,0,0,0
71691524,1,1,0,0,0
71693224,1,1,0,32,0
71695008,1,1,0,33,0
71696792,1,1,0,33,0
71698584,1,1,0,33,0
71700364,1,1,0,32,0
71702148,1,1,0,0,0
71703848,1,1,0,0,0
71705548,1,1,0,0,0
71707248,1,1,0,0,0
71708948,1,1,0,0,0
71710648,1,1,0,0,0
71712348,1,1,0,32,0
71714132,1,1,0,33,0
71715924,1,1,0,33,0
71717704,1,1,0,33,0
71719488,1,1,0,33,0
71721272,1,1,0,0,0
71722972,1,1,0,0,0
71724672,1,1,0,0,0
71726372,1,1,0,0,0
71728072,1,1,0,0,0
71729772,1,1,0,0,0
71731472,1,1,0,0,0
71733172,1,1,0,32,0
71734960,1,1,0,33,0
71736744,1,1,0,33,0
71738532,1,1,0,33,0
71740312,1,1,0,0,0
71742012,1,1,0,0,0
71743720,1,1,0,0,0
71745412,1,1,0,0,0
71747112,1,1,0,0,0
71748820,1,1,0,0,0
71750512,1,1,0,0,0
71752212,1,1,0,32,0
71753996,1,1,0,33,0
71755788,1,1,0,33,0
71757568,1,1,0,33,0
71759352,1,1,0,32,0
71761140,1,1,0,0,0
71762836,1,1,0,0,0
71764536,1,1,0,0,0
71766244,1,1,0,0,0
71767936,1,1,0,0,0
71769636,1,1,0,0,0
71771344,1,1,0,0,0
71773036,1,1,0,33,0
71774824,1,1,0,33,0
71776608,1,1,0,33,0
71778400,1,1,0,33,0
71780180,1,1,0,0,0
71781880,1,1,0,0,0
71783584,1,1,0,0,0
71785280,1,1,0,0,1
71786980,1,1,0,0,1
71788684,1,1,0,0,1
71790376,1,1,0,0,1
71792080,1,1,0,33,1
71793868,1,1,0,33,1
71795648,1,1,0,33,1
71797432,1,1,0,33,1
71799220,1,1,0,33,1
71801008,1,1,0,0,1
71802704,1,1,0,0,1
71804404,1,1,0,0,1
71806108,1,1,0,0,1
71807804,1,1,0,0,1
71809504,1,1,0,0,1
71811208,1,1,0,33,1
71812988,1,1,0,33,1
71814772,1,1,0,33,1
71816560,1,1,0,33,1
71818348,1,1,0,33,1
71820128,1,1,0,32,1
